GEO_ID,GEO_ID_F,NAME,NAICS2017,NAICS2017_F,INDLEVEL,NAICS2017_LABEL,INDGROUP,SECTOR,SUBSECTOR,SEX,SEX_LABEL,ETH_GROUP,ETH_GROUP_LABEL,RACE_GROUP,RACE_GROUP_LABEL,VET_GROUP,VET_GROUP_LABEL,EMPSZFI,EMPSZFI_LABEL,QDESC,QDESC_LABEL,BUSCHAR,BUSCHAR_LABEL,YEAR,FIRMPDEMP,FIRMPDEMP_PCT,RCPPDEMP,RCPPDEMP_PCT,EMP,EMP_PCT,PAYANN,PAYANN_PCT,FIRMPDEMP_S,FIRMPDEMP_PCT_S,RCPPDEMP_S,RCPPDEMP_PCT_S,EMP_S,EMP_PCT_S,PAYANN_S,PAYANN_PCT_S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,0,Total,4,Nonveteran,652,Firms with 250 to 499 employees,B02,FAMOWN,BN,Not family-owned,2018,1444,56.2,105761976,43.9,493212,54.8,18364005,53.7,11.8,6.2,19.7,14.7,11.8,6.3,17.9,7.8
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,0,Total,4,Nonveteran,652,Firms with 250 to 499 employees,B02,FAMOWN,BO,Total reporting,2018,2571,100,240921929,100,899234,100,34206670,100,7.9,0,21,0,8.8,0,11.5,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,0,Total,4,Nonveteran,652,Firms with 250 to 499 employees,B02,FAMOWN,BP,Item not reported,2018,174,X,5753707,X,62263,X,2074601,X,33.6,X,33.2,X,33.9,X,39.1,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,0,Total,4,Nonveteran,657,Firms with 500 employees or more,B02,FAMOWN,A1,All firms,2018,7705,X,2685955325,X,12193853,X,529273812,X,3.9,X,3.3,X,2.2,X,5.2,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,0,Total,4,Nonveteran,657,Firms with 500 employees or more,B02,FAMOWN,BM,Family-owned,2018,259,43.1,30672705,26.7,272787,39.6,6133799,19.1,21.6,28.6,21.5,35.6,28.7,60.2,35.1,26.7
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,0,Total,4,Nonveteran,657,Firms with 500 employees or more,B02,FAMOWN,BN,Not family-owned,2018,343,57.1,84007703,73.3,416207,60.4,26042109,80.9,22.3,23.6,44.1,29.1,11.1,49.3,53.6,21.9
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,0,Total,4,Nonveteran,657,Firms with 500 employees or more,B02,FAMOWN,BO,Total reporting,2018,601,100,114680408,100,688995,100,32175908,100,14.6,0,32,0,11.9,0,43,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,0,Total,4,Nonveteran,657,Firms with 500 employees or more,B02,FAMOWN,BP,Item not reported,2018,21,X,6927767,X,21705,X,1133231,X,4.8,X,0.9,X,0.1,X,0,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,611,Firms with no employees,B02,FAMOWN,A1,All firms,2018,703059,X,302761092,X,0,X,47635285,X,0.8,X,2.4,X,0,X,1.6,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,611,Firms with no employees,B02,FAMOWN,BM,Family-owned,2018,58025,26,23694376,29.6,0,0,2619674,23.1,1.7,0.3,11.3,2.8,0,0,8.5,1.9
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,611,Firms with no employees,B02,FAMOWN,BN,Not family-owned,2018,164836,74,56328001,70.4,0,0,8724718,76.9,1.4,0.3,4.9,2.8,0,0,4.8,1.9
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,611,Firms with no employees,B02,FAMOWN,BO,Total reporting,2018,222860,100,80022377,100,0,0,11344392,100,1.3,0,5.5,0,0,0,3.6,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,611,Firms with no employees,B02,FAMOWN,BP,Item not reported,2018,10430,X,2387734,X,0,X,245684,X,4.4,X,12.3,X,0,X,9.7,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,612,Firms with 1 to 4 employees,B02,FAMOWN,A1,All firms,2018,2745092,X,1217239318,X,5470647,X,219557631,X,0.2,X,0.5,X,0.3,X,1.1,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,612,Firms with 1 to 4 employees,B02,FAMOWN,BM,Family-owned,2018,370201,26.3,172173353,27.9,795600,28.2,30568769,25.4,1,0.2,1.8,0.5,1.2,0.3,1.4,0.3
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,612,Firms with 1 to 4 employees,B02,FAMOWN,BN,Not family-owned,2018,1038613,73.7,444910023,72.1,2028887,71.8,89970619,74.6,0.4,0.2,0.8,0.5,0.5,0.3,0.9,0.3
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,612,Firms with 1 to 4 employees,B02,FAMOWN,BO,Total reporting,2018,1408815,100,617083376,100,2824487,100,120539388,100,0.4,0,0.4,0,0.4,0,0.8,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,612,Firms with 1 to 4 employees,B02,FAMOWN,BP,Item not reported,2018,73608,X,28479441,X,142546,X,5058628,X,1.4,X,5.5,X,1,X,2.9,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,620,Firms with 5 to 9 employees,B02,FAMOWN,A1,All firms,2018,917129,X,1032310224,X,6052275,X,240492311,X,0.5,X,1.3,X,0.5,X,1.2,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,620,Firms with 5 to 9 employees,B02,FAMOWN,BM,Family-owned,2018,158710,31.9,181129186,32.3,1053825,32.1,40746554,29.9,0.8,0.2,2.1,0.4,1,0.3,1.9,0.5
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,620,Firms with 5 to 9 employees,B02,FAMOWN,BN,Not family-owned,2018,338052,68.1,380015921,67.7,2226250,67.9,95688798,70.1,0.7,0.2,1.2,0.4,0.7,0.3,1.2,0.5
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,620,Firms with 5 to 9 employees,B02,FAMOWN,BO,Total reporting,2018,496761,100,561145107,100,3280075,100,136435352,100,0.5,0,1.2,0,0.5,0,0.9,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,620,Firms with 5 to 9 employees,B02,FAMOWN,BP,Item not reported,2018,21563,X,20662465,X,142820,X,4831179,X,5.2,X,4.8,X,5,X,6.3,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,630,Firms with 10 to 19 employees,B02,FAMOWN,A1,All firms,2018,582724,X,1328969145,X,7838075,X,316916445,X,0.9,X,1.9,X,0.8,X,0.9,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,630,Firms with 10 to 19 employees,B02,FAMOWN,BM,Family-owned,2018,108505,34.9,247465485,34.4,1461540,35.1,54848876,31.5,1.8,0.5,2.6,1,1.7,0.5,1.7,0.5
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,630,Firms with 10 to 19 employees,B02,FAMOWN,BN,Not family-owned,2018,202187,65.1,472181881,65.6,2697479,64.9,119536362,68.5,0.9,0.5,3.1,1,1,0.5,1.1,0.5
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,630,Firms with 10 to 19 employees,B02,FAMOWN,BO,Total reporting,2018,310692,100,719647366,100,4159019,100,174385238,100,0.7,0,1.9,0,0.6,0,0.8,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,630,Firms with 10 to 19 employees,B02,FAMOWN,BP,Item not reported,2018,12046,X,22977903,X,161613,X,5755636,X,3.5,X,9.2,X,3.6,X,6.9,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,641,Firms with 20 to 49 employees,B02,FAMOWN,A1,All firms,2018,370585,X,2197133520,X,11146332,X,474357427,X,1.3,X,5.3,X,1.4,X,1.5,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,641,Firms with 20 to 49 employees,B02,FAMOWN,BM,Family-owned,2018,68627,37.9,397486496,39,2053043,38.1,79589522,35.1,2.5,0.8,6.3,1.3,2.6,0.8,2.7,0.9
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,641,Firms with 20 to 49 employees,B02,FAMOWN,BN,Not family-owned,2018,112244,62.1,622824199,61,3335944,61.9,147052535,64.9,1.6,0.8,3.2,1.3,1.7,0.8,2.2,0.9
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,641,Firms with 20 to 49 employees,B02,FAMOWN,BO,Total reporting,2018,180870,100,1020310695,100,5388987,100,226642057,100,1.2,0,3.8,0,1.4,0,1.4,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,641,Firms with 20 to 49 employees,B02,FAMOWN,BP,Item not reported,2018,6194,X,33394175,X,180748,X,7045524,X,4.5,X,22.1,X,6,X,9.4,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,642,Firms with 50 to 99 employees,B02,FAMOWN,A1,All firms,2018,105935,X,1827620240,X,7225698,X,330280987,X,3.2,X,7.4,X,3,X,3.5,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,642,Firms with 50 to 99 employees,B02,FAMOWN,BM,Family-owned,2018,16044,37.7,285347050,41.9,1088376,37.9,40733481,34.5,4.5,1.1,10.4,2.1,4.7,1.1,5.8,1.7
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,642,Firms with 50 to 99 employees,B02,FAMOWN,BN,Not family-owned,2018,26467,62.3,394945748,58.1,1783511,62.1,77194433,65.5,3.1,1.1,5.8,2.1,3.1,1.1,4.4,1.7
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,642,Firms with 50 to 99 employees,B02,FAMOWN,BO,Total reporting,2018,42513,100,680292798,100,2871887,100,117927915,100,2.9,0,6.9,0,3,0,3.4,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,642,Firms with 50 to 99 employees,B02,FAMOWN,BP,Item not reported,2018,1663,X,24496702,X,111187,X,4278885,X,12.5,X,18.4,X,11.5,X,8.7,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,651,Firms with 100 to 249 employees,B02,FAMOWN,A1,All firms,2018,53127,X,2285872356,X,7826971,X,385067083,X,4.7,X,8.6,X,4.6,X,5.5,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,651,Firms with 100 to 249 employees,B02,FAMOWN,BM,Family-owned,2018,6224,39.6,269043515,44.3,897431,40.4,38521061,39.9,6.2,2,11.2,3.9,6.8,2.1,6.4,2.5
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,651,Firms with 100 to 249 employees,B02,FAMOWN,BN,Not family-owned,2018,9478,60.4,338081671,55.7,1321934,59.6,57963850,60.1,5.5,2,7.5,3.9,5.6,2.1,6.3,2.5
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,651,Firms with 100 to 249 employees,B02,FAMOWN,BO,Total reporting,2018,15703,100,607125186,100,2219365,100,96484911,100,4.1,0,5.3,0,4.3,0,4.2,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,651,Firms with 100 to 249 employees,B02,FAMOWN,BP,Item not reported,2018,641,X,19183586,X,95608,X,3696371,X,27.8,X,38.4,X,28.1,X,29.5,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,652,Firms with 250 to 499 employees,B02,FAMOWN,A1,All firms,2018,13085,X,1264625590,X,4613964,X,220612691,X,6.4,X,8.7,X,6,X,7.9,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,652,Firms with 250 to 499 employees,B02,FAMOWN,BM,Family-owned,2018,1174,42.4,136184046,54.5,422901,43.8,16190077,44.5,16.4,5.5,38.8,14.6,17.1,5.5,17,7
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,652,Firms with 250 to 499 employees,B02,FAMOWN,BN,Not family-owned,2018,1597,57.7,113780181,45.5,543412,56.2,20210084,55.5,10.5,5.5,17.6,14.5,10.5,5.5,15.4,7
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,652,Firms with 250 to 499 employees,B02,FAMOWN,BO,Total reporting,2018,2770,100,249964227,100,966314,100,36400161,100,7.7,0,19.8,0,8.9,0,10.7,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,652,Firms with 250 to 499 employees,B02,FAMOWN,BP,Item not reported,2018,175,X,5851989,X,62523,X,2093620,X,33.4,X,32.6,X,33.7,X,38.7,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,657,Firms with 500 employees or more,B02,FAMOWN,A1,All firms,2018,8383,X,2900947829,X,13291822,X,573520062,X,3.6,X,3,X,2.1,X,4.8,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,657,Firms with 500 employees or more,B02,FAMOWN,BM,Family-owned,2018,264,40.7,31453952,26.8,275870,37.5,6266401,19,21.2,22.7,21,35.3,28.4,50.7,34.3,26.4
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,657,Firms with 500 employees or more,B02,FAMOWN,BN,Not family-owned,2018,386,59.5,85859380,73.2,459662,62.5,26769824,81,19.8,19.7,43.2,30.3,10.5,43.5,52.1,22.6
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,657,Firms with 500 employees or more,B02,FAMOWN,BO,Total reporting,2018,649,100,117313332,100,735532,100,33036224,100,12.5,0,31.3,0,10.5,0,41.9,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,657,Firms with 500 employees or more,B02,FAMOWN,BP,Item not reported,2018,22,X,8691373,X,23966,X,1290361,X,4.5,X,0.4,X,0.4,X,0.2,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,611,Firms with no employees,B02,FAMOWN,A1,All firms,2018,8435,X,22284962,X,0,X,1830539,X,2.2,X,49.1,X,0,X,51.2,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,611,Firms with no employees,B02,FAMOWN,NB,Not applicable,2018,2124,X,11721468,X,0,X,1298155,X,6.7,X,40.8,X,0,X,42.2,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,612,Firms with 1 to 4 employees,B02,FAMOWN,A1,All firms,2018,64940,X,30267660,X,141606,X,6416031,X,1.2,X,8.1,X,1.4,X,8.1,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,612,Firms with 1 to 4 employees,B02,FAMOWN,NB,Not applicable,2018,17312,X,15201349,X,37456,X,2807312,X,3,X,10.1,X,3.3,X,11.7,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,620,Firms with 5 to 9 employees,B02,FAMOWN,A1,All firms,2018,31806,X,38844254,X,213300,X,8964102,X,2,X,19.1,X,2.5,X,5.1,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,620,Firms with 5 to 9 employees,B02,FAMOWN,NB,Not applicable,2018,8809,X,22050211,X,59517,X,3946623,X,4.6,X,21.1,X,5.4,X,7.3,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,630,Firms with 10 to 19 employees,B02,FAMOWN,A1,All firms,2018,29202,X,68638564,X,404675,X,18834517,X,3.2,X,6.6,X,3.3,X,5.3,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,630,Firms with 10 to 19 employees,B02,FAMOWN,NB,Not applicable,2018,9311,X,41665364,X,131350,X,9627728,X,6,X,6.7,X,6.2,X,6.8,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,641,Firms with 20 to 49 employees,B02,FAMOWN,A1,All firms,2018,32120,X,224543812,X,1014719,X,52176979,X,2.7,X,7.2,X,2.7,X,5,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,641,Firms with 20 to 49 employees,B02,FAMOWN,NB,Not applicable,2018,11948,X,150419295,X,382102,X,28408274,X,4.6,X,6.5,X,4.4,X,4.8,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,642,Firms with 50 to 99 employees,B02,FAMOWN,A1,All firms,2018,18398,X,384388269,X,1308155,X,76125869,X,4.7,X,21,X,4.4,X,9.1,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,642,Firms with 50 to 99 employees,B02,FAMOWN,NB,Not applicable,2018,7459,X,270925467,X,536807,X,45113669,X,6.8,X,19,X,6.5,X,9.8,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,651,Firms with 100 to 249 employees,B02,FAMOWN,A1,All firms,2018,17955,X,922514378,X,2830289,X,165704431,X,3.7,X,17,X,3.9,X,5.8,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,651,Firms with 100 to 249 employees,B02,FAMOWN,NB,Not applicable,2018,8042,X,672050668,X,1283168,X,98182605,X,4.9,X,13,X,5.3,X,5.7,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,652,Firms with 250 to 499 employees,B02,FAMOWN,A1,All firms,2018,8402,X,914131630,X,2878024,X,177517603,X,4.2,X,8.7,X,4.5,X,7.8,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,652,Firms with 250 to 499 employees,B02,FAMOWN,NB,Not applicable,2018,4007,X,655393252,X,1357607,X,108515786,X,7.8,X,7.5,X,8,X,8.7,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,657,Firms with 500 employees or more,B02,FAMOWN,A1,All firms,2018,11764,X,21442446525,X,55939854,X,3621230314,X,1.8,X,0.5,X,0.5,X,0.2,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,657,Firms with 500 employees or more,B02,FAMOWN,NB,Not applicable,2018,6556,X,14944967927,X,35191847,X,2369860516,X,1.9,X,0.5,X,0.4,X,0.2,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,0,Total,1,Total,611,Firms with no employees,B03,SPOUSES,A1,All firms,2018,711493,X,325046053,X,0,X,49465824,X,0.8,X,4.4,X,0,X,2.8,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,0,Total,1,Total,611,Firms with no employees,B03,SPOUSES,LZ,Jointly owned and equally operated by spouses,2018,15401,7.4,4838328,6.4,0,0,754904,7,2.1,0.1,5,0.4,0,0,11.5,0.7
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,0,Total,1,Total,611,Firms with no employees,B03,SPOUSES,MA,Jointly owned but primarily operated by male spouse,2018,13883,6.7,4284576,5.7,0,0,635772,5.9,4,0.3,14.3,0.8,0,0,21,1.2
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,0,Total,1,Total,611,Firms with no employees,B03,SPOUSES,MB,Jointly owned but primarily operated by female spouse,2018,4231,2,1465802,1.9,0,0,138136,1.3,4.1,0.1,32.4,0.6,0,0,13,0.2
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,0,Total,1,Total,611,Firms with no employees,B03,SPOUSES,MC,Not jointly owned by spouses,2018,174014,83.8,64912116,86,0,0,9214125,85.8,1.5,0.3,5.7,0.7,0,0,4.3,1.2
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,0,Total,1,Total,611,Firms with no employees,B03,SPOUSES,MD,Total reporting,2018,207531,100,75500822,100,0,0,10742938,100,1.3,0,5.4,0,0,0,4.1,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,1,Total,1,Total,0,Total,1,Total,611,Firms with no employees,B03,SPOUSES,ME,Item not reported,2018,25759,X,6909289,X,0,X,847139,X,3.1,X,10.6,X,0,X,7.9,X
