"GEO_ID","GEO_ID_F","NAME","NAICS2017","NAICS2017_F","NAICS2017_LABEL","SEX","SEX_LABEL","ETH_GROUP","ETH_GROUP_LABEL","RACE_GROUP","RACE_GROUP_LABEL","VET_GROUP","VET_GROUP_LABEL","EMPSZFI","EMPSZFI_LABEL","YEAR","FIRMPDEMP","RCPPDEMP","EMP","PAYANN","FIRMPDEMP_S","RCPPDEMP_S","EMP_S","PAYANN_S"
"0100000US","null","United States","44-45","null","Retail trade","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","611","Firms with no employees","2019","10770","W","0","657486","5.7","S","0.0","43.1"
"0100000US","null","United States","44-45","null","Retail trade","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","612","Firms with 1 to 4 employees","2019","55736","W","125264","3288237","3.2","S","4.3","6.6"
"0100000US","null","United States","44-45","null","Retail trade","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","620","Firms with 5 to 9 employees","2019","25620","W","168529","4401965","2.5","S","2.8","4.8"
"0100000US","null","United States","44-45","null","Retail trade","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","630","Firms with 10 to 19 employees","2019","12501","W","163395","4441366","7.7","S","7.7","10.2"
"0100000US","null","United States","44-45","null","Retail trade","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","641","Firms with 20 to 49 employees","2019","6341","W","170050","5112115","14.9","S","14.3","17.5"
"0100000US","null","United States","44-45","null","Retail trade","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","642","Firms with 50 to 99 employees","2019","1478","W","97755","2852115","20.7","S","18.0","21.1"
"0100000US","null","United States","44-45","null","Retail trade","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","651","Firms with 100 to 249 employees","2019","S","S","50,000 to 99,999 employees","S","S","S","S","S"
"0100000US","null","United States","44-45","null","Retail trade","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","652","Firms with 250 to 499 employees","2019","S","S","25,000 to 49,999 employees","S","S","S","S","S"
"0100000US","null","United States","44-45","null","Retail trade","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","657","Firms with 500 employees or more","2019","45","W","57368","1084947","3.7","S","2.4","0.0"
"0100000US","null","United States","44-45","null","Retail trade","001","Total","001","Total","30","White","001","Total","611","Firms with no employees","2019","48700","W","0","2445171","4.6","S","0.0","11.9"
"0100000US","null","United States","44-45","null","Retail trade","001","Total","001","Total","30","White","001","Total","612","Firms with 1 to 4 employees","2019","243925","W","535153","14803181","1.3","S","1.8","2.7"
"0100000US","null","United States","44-45","null","Retail trade","001","Total","001","Total","30","White","001","Total","620","Firms with 5 to 9 employees","2019","107459","W","705404","20336048","3.0","S","3.0","1.8"
"0100000US","null","United States","44-45","null","Retail trade","001","Total","001","Total","30","White","001","Total","630","Firms with 10 to 19 employees","2019","58449","W","770658","24446848","4.6","S","4.2","4.3"
"0100000US","null","United States","44-45","null","Retail trade","001","Total","001","Total","30","White","001","Total","641","Firms with 20 to 49 employees","2019","31175","W","897445","32059107","5.8","S","5.9","6.4"
"0100000US","null","United States","44-45","null","Retail trade","001","Total","001","Total","30","White","001","Total","642","Firms with 50 to 99 employees","2019","10141","W","649589","26626035","7.9","S","9.6","13.9"
"0100000US","null","United States","44-45","null","Retail trade","001","Total","001","Total","30","White","001","Total","651","Firms with 100 to 249 employees","2019","5255","W","702335","31118659","6.7","S","8.5","10.8"
"0100000US","null","United States","44-45","null","Retail trade","001","Total","001","Total","30","White","001","Total","652","Firms with 250 to 499 employees","2019","1532","W","387743","16692583","18.3","S","20.9","29.4"
"0100000US","null","United States","44-45","null","Retail trade","001","Total","001","Total","30","White","001","Total","657","Firms with 500 employees or more","2019","902","W","1076085","33695445","8.4","S","0.5","1.0"
"0100000US","null","United States","44-45","null","Retail trade","002","Female","001","Total","30","White","001","Total","611","Firms with no employees","2019","11375","U","0","394767","7.3","S","0.0","10.8"
"0100000US","null","United States","44-45","null","Retail trade","002","Female","001","Total","30","White","001","Total","612","Firms with 1 to 4 employees","2019","58199","W","126605","3006706","3.2","S","3.1","4.9"
"0100000US","null","United States","44-45","null","Retail trade","002","Female","001","Total","30","White","001","Total","620","Firms with 5 to 9 employees","2019","21972","W","142583","3485420","6.0","S","6.5","7.3"
"0100000US","null","United States","44-45","null","Retail trade","002","Female","001","Total","30","White","001","Total","630","Firms with 10 to 19 employees","2019","10690","W","140584","3974921","6.9","S","7.8","10.9"
"0100000US","null","United States","44-45","null","Retail trade","002","Female","001","Total","30","White","001","Total","641","Firms with 20 to 49 employees","2019","4534","W","125111","3850756","11.5","S","14.7","17.3"
"0100000US","null","United States","44-45","null","Retail trade","002","Female","001","Total","30","White","001","Total","642","Firms with 50 to 99 employees","2019","1205","W","76308","2625417","19.2","S","17.8","22.7"
"0100000US","null","United States","44-45","null","Retail trade","002","Female","001","Total","30","White","001","Total","651","Firms with 100 to 249 employees","2019","364","W","48481","1671766","31.8","S","31.4","40.8"
"0100000US","null","United States","44-45","null","Retail trade","002","Female","001","Total","30","White","001","Total","652","Firms with 250 to 499 employees","2019","65","W","7980","376287","74.5","S","5.1","4.1"
"0100000US","null","United States","44-45","null","Retail trade","002","Female","001","Total","30","White","001","Total","657","Firms with 500 employees or more","2019","98","W","91455","3173693","1.7","S","2.8","0.7"
"0100000US","null","United States","44-45","null","Retail trade","003","Male","001","Total","30","White","001","Total","611","Firms with no employees","2019","27373","W","0","1425173","4.2","S","0.0","4.9"
"0100000US","null","United States","44-45","null","Retail trade","003","Male","001","Total","30","White","001","Total","612","Firms with 1 to 4 employees","2019","138592","W","302776","8948197","1.6","S","2.1","3.4"
"0100000US","null","United States","44-45","null","Retail trade","003","Male","001","Total","30","White","001","Total","620","Firms with 5 to 9 employees","2019","62950","W","414146","12851462","3.8","S","4.2","3.1"
"0100000US","null","United States","44-45","null","Retail trade","003","Male","001","Total","30","White","001","Total","630","Firms with 10 to 19 employees","2019","35610","W","470448","16097053","5.7","S","5.5","6.5"
"0100000US","null","United States","44-45","null","Retail trade","003","Male","001","Total","30","White","001","Total","641","Firms with 20 to 49 employees","2019","20432","W","602903","23139345","4.7","S","4.1","4.5"
"0100000US","null","United States","44-45","null","Retail trade","003","Male","001","Total","30","White","001","Total","642","Firms with 50 to 99 employees","2019","7582","W","483654","21376732","11.6","S","13.7","17.9"
"0100000US","null","United States","44-45","null","Retail trade","003","Male","001","Total","30","White","001","Total","651","Firms with 100 to 249 employees","2019","4327","W","584832","26728771","7.6","S","9.9","12.6"
"0100000US","null","United States","44-45","null","Retail trade","003","Male","001","Total","30","White","001","Total","652","Firms with 250 to 499 employees","2019","1278","W","329764","14809375","17.2","S","22.1","31.5"
"0100000US","null","United States","44-45","null","Retail trade","003","Male","001","Total","30","White","001","Total","657","Firms with 500 employees or more","2019","754","W","922748","29261676","10.1","S","0.8","1.2"
"0100000US","null","United States","44-45","null","Retail trade","004","Equally male/female","001","Total","30","White","001","Total","611","Firms with no employees","2019","9955","W","0","625231","7.2","S","0.0","45.6"
"0100000US","null","United States","44-45","null","Retail trade","004","Equally male/female","001","Total","30","White","001","Total","612","Firms with 1 to 4 employees","2019","47137","W","105771","2848278","3.5","S","4.6","6.5"
"0100000US","null","United States","44-45","null","Retail trade","004","Equally male/female","001","Total","30","White","001","Total","620","Firms with 5 to 9 employees","2019","22540","W","148676","3999165","3.0","S","2.8","6.2"
"0100000US","null","United States","44-45","null","Retail trade","004","Equally male/female","001","Total","30","White","001","Total","630","Firms with 10 to 19 employees","2019","12149","W","159625","4374874","10.1","S","10.6","13.7"
"0100000US","null","United States","44-45","null","Retail trade","004","Equally male/female","001","Total","30","White","001","Total","641","Firms with 20 to 49 employees","2019","6207","W","169431","5069007","15.7","S","15.6","17.3"
"0100000US","null","United States","44-45","null","Retail trade","004","Equally male/female","001","Total","30","White","001","Total","642","Firms with 50 to 99 employees","2019","1355","W","89628","2623886","24.8","S","20.8","24.8"
"0100000US","null","United States","44-45","null","Retail trade","004","Equally male/female","001","Total","30","White","001","Total","651","Firms with 100 to 249 employees","2019","S","S","50,000 to 99,999 employees","S","S","S","S","S"
"0100000US","null","United States","44-45","null","Retail trade","004","Equally male/female","001","Total","30","White","001","Total","652","Firms with 250 to 499 employees","2019","S","S","25,000 to 49,999 employees","S","S","S","S","S"
"0100000US","null","United States","44-45","null","Retail trade","004","Equally male/female","001","Total","30","White","001","Total","657","Firms with 500 employees or more","2019","52","W","61882","1260076","3.2","S","2.8","0.3"
"0100000US","null","United States","44-45","null","Retail trade","001","Total","020","Hispanic","30","White","001","Total","611","Firms with no employees","2019","2636","U","0","99852","18.8","S","0.0","12.2"
"0100000US","null","United States","44-45","null","Retail trade","001","Total","020","Hispanic","30","White","001","Total","612","Firms with 1 to 4 employees","2019","16722","W","35615","853620","3.9","S","6.9","8.1"
"0100000US","null","United States","44-45","null","Retail trade","001","Total","020","Hispanic","30","White","001","Total","620","Firms with 5 to 9 employees","2019","4986","W","32707","866170","11.0","S","9.8","13.8"
"0100000US","null","United States","44-45","null","Retail trade","001","Total","020","Hispanic","30","White","001","Total","630","Firms with 10 to 19 employees","2019","2685","W","35749","1074901","13.5","S","12.9","17.2"
"0100000US","null","United States","44-45","null","Retail trade","001","Total","020","Hispanic","30","White","001","Total","641","Firms with 20 to 49 employees","2019","1326","W","38054","1062664","24.6","S","27.4","25.2"
"0100000US","null","United States","44-45","null","Retail trade","001","Total","020","Hispanic","30","White","001","Total","642","Firms with 50 to 99 employees","2019","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","null","United States","44-45","null","Retail trade","001","Total","020","Hispanic","30","White","001","Total","651","Firms with 100 to 249 employees","2019","S","S","10,000 to 24,999 employees","S","S","S","S","S"
